locality,years_covered,n_obs,annual_growth_pct_poisson,cagr_pct,p_value_year,deviance_explained,trend_score
Büttikon,2014-2025,12,-3.4984994710071993,-6.106908933829369,0.15510336319024984,0.28282106033984356,-0.9894493299886379
Melchnau,2014-2025,12,-3.4984994710071993,-6.106908933829369,0.15510336319024984,0.28282106033984356,-0.9894493299886379
Werthenstein,2014-2025,12,-3.4984994710071993,-6.106908933829369,0.15510336319024984,0.28282106033984356,-0.9894493299886379
Haut-Intyamon,2014-2025,12,-3.1301471770332934,-6.106908933829369,0.010485920871639664,0.32336291138146644,-1.0121735042179643
Oberried am Brienzersee,2014-2025,12,-3.309808993215224,0.0,0.027241200928520646,0.3338605063457023,-1.105014506382394
Möhlin,2014-2025,12,-2.0782379229746795,-3.6189388115712484,0.006084980418126599,0.5349160026573794,-1.1116827223285903
Hohenrain,2014-2025,12,-5.288023334842196,0.0,0.18558576164760976,0.21412623833988598,-1.1323045449432987
Eriz,2014-2025,12,-4.554778545292459,0.0,0.07555550671735776,0.2508907673246108,-1.1427518842220996
Meisterschwanden,2014-2025,12,-3.4345571955953225,-1.6438082623121075,0.004274612467930203,0.33574853692975404,-1.1531475534226885
Balerna,2015-2025,11,-1.7944346329017535,-2.2067231457071457,1.9967589205379162e-05,0.6751040172899796,-1.2114300294362437
Breggia,2015-2025,11,-2.5420255382012757,-2.835834213692645,0.004871953436410128,0.4784028479696749,-1.2161122570871359
Niederhasli,2014-2025,12,-2.140674915607166,-3.1904940828449413,0.00047731982099687094,0.5723710740257589,-1.2252604005860743
Gibloux,2014-2025,12,-6.5147744104318335,0.0,0.21258759432580865,0.18871120004327213,-1.229410897003792
Courtepin,2014-2025,12,-2.9588731079286723,-2.5813890110568893,0.009170411238473496,0.42986123120372555,-1.271904837149813
Kölliken,2014-2025,12,-4.668945898918031,-6.106908933829369,0.044361727462449804,0.2762616014335457,-1.2898504710416807
Schattenhalb,2014-2025,12,-2.19941415363738,-2.008140529196911,7.916300354652465e-06,0.5876586012973768,-1.2925046452001967
Uetendorf,2014-2025,12,-2.4898271937238703,-2.5813890110568893,0.00016431952977058277,0.5397119047142063,-1.343789377133937
Buchrain,2014-2025,12,-3.755517768176697,-6.106908933829369,0.0295930449115831,0.36187663045480345,-1.359034115560927
Genthod,2014-2025,12,-3.755517768176697,-6.106908933829369,0.0295930449115831,0.36187663045480345,-1.359034115560927
Geuensee,2014-2025,12,-3.755517768176697,-6.106908933829369,0.0295930449115831,0.36187663045480345,-1.359034115560927
Häggenschwil,2014-2025,12,-3.755517768176697,-6.106908933829369,0.0295930449115831,0.36187663045480345,-1.359034115560927
Täuffelen,2014-2025,12,-3.755517768176697,-6.106908933829369,0.0295930449115831,0.36187663045480345,-1.359034115560927
Bardonnex,2014-2025,12,-3.755517768176697,-6.106908933829369,0.0295930449115831,0.36187663045480345,-1.359034115560927
Sarmenstorf,2014-2025,12,-3.755517768325034,-6.106908933829369,0.02959304487980912,0.3618766304548031,-1.3590341156146053
Wisen (SO),2014-2025,12,-3.1839106693068553,-3.6189388115712484,0.006420235902972791,0.4594535942286737,-1.4628592007160568
Gsteigwiler,2014-2025,12,-4.707671409186198,0.0,0.04566761083288001,0.31301997307584195,-1.4735951777533747
Worb,2014-2025,12,-2.4086162254466803,-1.3915963372589268,1.075211257644854e-05,0.6253720603266084,-1.5062812914436892
Wald (AR),2014-2025,12,-2.9064344840347034,-3.6189388115712484,0.001287059550790116,0.5191268858030507,-1.508808282487532
Berneck,2014-2025,12,-2.3723472455444927,-2.008140529196911,3.4646545318959316e-09,0.6544119098246064,-1.552492291723916
Hospental,2014-2025,12,-4.126230592795244,-4.537691621306539,0.018029153642376748,0.38500150504673847,-1.5886049883960647
Birrhard,2016-2025,10,-4.857400863898698,-7.412528771270955,0.1247311936123732,0.33089076910710824,-1.607269107716972
Warth-Weiningen,2014-2025,12,-3.9780174124204315,-4.537691621306539,0.0016896436383440983,0.4186727604501389,-1.6654875311767807
Langnau am Albis,2014-2025,12,-2.5530482486125883,-3.1904940828449413,1.524731983758841e-08,0.657040976592339,-1.6774573145557756
Schönengrund,2014-2025,12,-4.939925970990389,-6.106908933829369,0.003679595642724138,0.3467779975382609,-1.7130576362072962
Berlingen,2014-2025,12,-3.5699257693133424,-6.106908933829369,0.005564169843072945,0.48148031421519866,-1.718848981133923
Tägerwilen,2014-2025,12,-2.5530482485340955,-2.008140529196911,3.5044582281628167e-12,0.6876075120150635,-1.755495154228945
St. Niklaus,2014-2025,12,-3.6163393332194205,-3.6189388115712484,1.0742135602621491e-05,0.4899966346010246,-1.7719941028528294
Brienzwiler,2014-2025,12,-3.384163663257833,-3.6189388115712484,0.00027088279933075183,0.5290967670253431,-1.7905500533143615
Innertkirchen,2014-2025,12,-2.9588731064758567,-1.0650426956222203,0.0002823314033916024,0.6077853012666368,-1.798359582429178
Paudex,2014-2025,12,-2.63921748836925,-2.008140529196911,2.2055836239682281e-16,0.7244871302028119,-1.9120791041297107
Val-d'Illiez,2014-2025,12,-2.639217488369261,-2.008140529196911,2.2055836239699604e-16,0.7244871302028104,-1.912079104129715
Chevroux,2020-2025,6,-4.924551133115262,-7.7892088518272224,0.10217991214476788,0.3923462873381347,-1.9321293538845774
Roggwil (TG),2014-2025,12,-4.4655540346132945,-7.992414149644911,0.0014875125559551511,0.43865165656207217,-1.9588226747505666
Cormoret,2017-2025,9,-6.631804665714858,0.0,0.06558963318679223,0.30254130383093203,-2.0063948303174315
Steinach,2014-2025,12,-2.737794136244176,-2.008140529196911,8.7427314652448e-20,0.7426351505282005,-2.0331821604849183
Mettmenstetten,2014-2025,12,-2.763601890493672,-2.008140529196911,8.780644718850979e-22,0.7544002413235975,-2.0848619331107767
Blenio,2014-2025,12,-3.3098089926372642,-1.6438082623121075,8.89209209514509e-05,0.6677210126914025,-2.2100290123788646
Kirchdorf (BE),2014-2025,12,-4.889134193692746,-9.504842447806949,0.008129509967129734,0.4527705161123725,-2.213655812220913
Valsot,2014-2025,12,-3.8064361332704966,-4.537691621306539,7.568244816036879e-08,0.5983952580809895,-2.2777533323372023
Grengiols,2015-2025,11,-5.0678690944406135,-3.9735499207781966,1.490428035496707e-09,0.4613190965080963,-2.337904791868648
Günsberg,2016-2025,10,-6.808469951877216,0.0,0.028137400251662285,0.351971446465849,-2.396387017181493
Vorderthal,2014-2025,12,-3.366874471104375,-2.5813890110568893,7.890566712290013e-16,0.7214227154020503,-2.4289397233619603
Staldenried,2014-2025,12,-3.366874471104375,-2.5813890110568893,7.890566712290013e-16,0.7214227154020503,-2.4289397233619603
Neuenhof,2014-2025,12,-4.540262562761177,-4.537691621306539,0.003120792100733856,0.5473544499102143,-2.485132917488084
Aristau,2014-2025,12,-4.1262305888069335,-3.6189388115712484,1.756943841327751e-06,0.605107335738529,-2.4968123982357855
Unterlunkhofen,2014-2025,12,-4.1262305888069335,-3.6189388115712484,1.756943841327751e-06,0.605107335738529,-2.4968123982357855
Guggisberg,2014-2025,12,-7.170289840941102,0.0,0.018588783808820637,0.35303778421578524,-2.531383237630802
Seuzach,2014-2025,12,-3.4861723468865513,-4.537691621306539,3.059017679404749e-08,0.7497958199190495,-2.613917453212919
Servion,2014-2025,12,-4.279941518591912,-4.537691621306539,3.3042147618159398e-06,0.6109761647794705,-2.614942254509709
Künten,2014-2025,9,-5.704580730799269,-6.106908933829369,0.002829242955223148,0.4586273355239078,-2.6162766608474954
Les Montets,2014-2025,12,-3.529163633745236,-2.5813890110568893,3.7266910665847926e-20,0.744770947815405,-2.6284185445000983
Reute (AR),2014-2025,12,-3.529163633745236,-2.5813890110568893,3.7266910665847926e-20,0.744770947815405,-2.6284185445000983
Pfeffingen,2014-2025,12,-4.126230594380987,-3.6189388115712484,3.239261279787824e-08,0.6403167094997193,-2.6420943968311046
Villorsonnens,2014-2025,12,-5.288023334841762,-6.106908933829369,0.0007271695646638462,0.5042320814423961,-2.6663910128432224
Kappel am Albis,2014-2025,12,-5.288023334841762,-6.106908933829369,0.0007271695646638462,0.5042320814423961,-2.6663910128432224
Bercher,2014-2025,12,-5.288023334841762,-6.106908933829369,0.0007271695646638462,0.5042320814423961,-2.6663910128432224
Otelfingen,2014-2025,12,-5.288023334841762,-6.106908933829369,0.0007271695646638391,0.5042320814423962,-2.666391012843223
Hasle bei Burgdorf,2014-2025,12,-3.5433989679531375,-2.5813890110568893,1.4731996073192876e-21,0.7538437543130666,-2.6711691810308387
Grosshöchstetten,2014-2025,12,-3.5433989679531375,-2.5813890110568893,1.4731996073192876e-21,0.7538437543130666,-2.6711691810308387
Ried-Brig,2014-2025,12,-3.4208713605709873,-3.6189388115712484,1.4683625148696184e-08,0.80141267537261,-2.741529669180735
Lavizzara,2014-2025,12,-4.614721884554884,-3.6189388115712484,5.334334902319071e-06,0.605376761754082,-2.79364539086753
Koblenz,2014-2025,12,-5.102410831762382,-9.504842447806949,0.0013796248037169095,0.5625760195496777,-2.8704939758400414
Mergoscia,2014-2025,12,-5.867587596063196,-6.106908933829369,0.003009951995514661,0.48986757568337136,-2.8743409107932987
Pomy,2014-2025,12,-5.867587596063196,-6.106908933829369,0.003009951995514661,0.48986757568337136,-2.8743409107932987
Biglen,2014-2025,12,-5.867587596063196,-6.106908933829369,0.003009951995514661,0.48986757568337136,-2.8743409107932987
Bois-d'Amont,2014-2025,12,-5.867587596063196,-6.106908933829369,0.003009951995514661,0.48986757568337136,-2.8743409107932987
Avry,2014-2025,12,-5.867587596063196,-6.106908933829369,0.003009951995514661,0.48986757568337136,-2.8743409107932987
Truttikon,2014-2025,12,-5.867587596063196,-6.106908933829369,0.003009951995514661,0.48986757568337136,-2.8743409107932987
Kaiseraugst,2014-2025,12,-3.9988655234750037,-3.6189388115712484,2.5160351576586785e-10,0.7432901965994594,-2.9723175411185356
Cheyres-Châbles,2014-2025,12,-8.454653661134914,-9.504842447806949,0.0011885733036964587,0.3737628932639996,-3.160035813930852
Wigoltingen,2014-2025,12,-4.03666228930356,-5.203258658690735,1.63961291521516e-08,0.7960463334630629,-3.213370214828713
Wohlenschwil,2014-2025,12,-4.707671409186187,-3.6189388115712484,1.377225682070573e-13,0.7002456388261643,-3.2965263733092502
Diegten,2014-2025,12,-4.707671409186187,-3.6189388115712484,1.377225682070573e-13,0.7002456388261643,-3.2965263733092502
Neerach,2014-2025,12,-4.54379857347157,-6.106908933829369,8.69015337762799e-08,0.7438319771297308,-3.379822676584608
Hendschiken,2015-2025,11,-6.752790397925834,-6.696700846319259,0.0014052898166545807,0.5210181856308407,-3.5183266010726806
Ehrendingen,2014-2025,12,-5.047235397202698,-6.106908933829369,9.286526422997851e-10,0.7088129930167554,-3.5775460283513567
Schongau,2014-2025,11,-6.005654766313196,-6.106908933829369,2.224678208049178e-05,0.6154755026254652,-3.696333385891635
Grossaffoltern,2014-2025,12,-4.9679458300880945,-3.6189388115712484,1.0294670952781833e-20,0.7483237832248117,-3.7176320184274507
Mühleberg,2014-2025,12,-5.377230796842303,-6.106908933829369,4.95099143781141e-09,0.6951029429881934,-3.7377289520118335
Thayngen,2014-2025,12,-7.970467120406177,-4.537691621306539,0.0022984687925835575,0.4696367536936643,-3.7432243038496456
Bière,2014-2025,12,-5.8271721513578845,-4.537691621306539,4.309138674040273e-06,0.663400556928544,-3.8657492505293227
Rehetobel,2014-2025,12,-5.222860099943416,-7.106910441923531,2.4317430815773726e-08,0.7745906332844122,-4.045578512371059
Farnern,2014-2025,12,-6.5624493608842265,-6.106908933829369,5.560491605654116e-07,0.6179852356226738,-4.055496814547904
Birr,2014-2025,12,-6.5624493608842265,-6.106908933829369,5.560491605654116e-07,0.6179852356226738,-4.055496814547904
Blumenstein,2016-2025,10,-7.279761983753918,-7.412528771270955,8.0231529481137e-05,0.5778935749642115,-4.206927677680111
Zwischbergen,2014-2025,10,-6.607447177828007,-6.106908933829369,1.806572339938975e-07,0.6518851340954774,-4.307296589547194
Tamins,2014-2023,10,-7.846278176986498,-7.412528771270955,0.00048658251968333765,0.5558629468817934,-4.36145530951402
Lütisburg,2014-2023,10,-5.916218124595352,-4.405192157702487,6.984573766115158e-17,0.7446311819854485,-4.40540049500117
Rossinière,2014-2025,12,-6.690415293711139,-6.106908933829369,3.7639302888956704e-12,0.66445557853976,-4.445483764654093
Waltenschwil,2014-2025,12,-5.200480920677075,-6.106908933829369,2.0508411907624654e-17,0.862612919081744,-4.486002027614167
Obfelden,2014-2025,7,-8.16812514400873,-6.106908933829369,0.0034388130244791307,0.5506506678196175,-4.497783565382616
Nürensdorf,2014-2025,12,-6.3598229900865615,-6.106908933829369,7.350337911244314e-09,0.7196956872828844,-4.5771371778478365
Corgémont,2014-2025,12,-7.372933986228469,-6.106908933829369,9.576885129854909e-08,0.6324220314893747,-4.662805889607662
Beinwil am See,2014-2025,12,-7.520334153048691,-15.031299309044787,0.00042062049419194607,0.6344020263186754,-4.770915225287629
Dallenwil,2014-2025,12,-10.53483852312409,-5.203258658690735,0.010441036184951584,0.46132226325764647,-4.859955550541447
L'Isle,2014-2025,12,-7.91353602915178,-7.992414149644911,7.93535934915963e-05,0.6320113780659633,-5.001444811158867
Lauperswil,2014-2025,10,-7.171554982759876,-6.106908933829369,4.9600539148035495e-08,0.7197604500488244,-5.161801641941137
Spiringen,2014-2025,12,-7.643186308008909,-9.504842447806949,3.226906964861566e-05,0.6762704766720684,-5.168861247810612
Diessbach bei Büren,2014-2025,12,-7.543609994812939,-6.106908933829369,1.7413202386681673e-12,0.7001979259931066,-5.282020072868889
Kerns,2014-2025,12,-8.749493137178154,-3.8801533107516106,1.8032836336949236e-06,0.6123013317190088,-5.357326299760512
Arni (AG),2014-2024,11,-8.334659816173051,-6.696700846319259,4.941015970395301e-09,0.6621255184126217,-5.518590951576428
Mörschwil,2014-2025,12,-10.219943232532703,-6.106908933829369,6.022124069790469e-07,0.5439249171914609,-5.558881776456781
Le Pâquier (FR),2014-2025,12,-8.18401459980903,-6.106908933829369,8.554066419448886e-16,0.7186368180217819,-5.881334210650569
Bettingen,2014-2025,12,-8.18401459980903,-6.106908933829369,8.554066419448886e-16,0.7186368180217819,-5.881334210650569
Brusio,2014-2025,12,-8.18401459980903,-6.106908933829369,8.554066419448886e-16,0.7186368180217819,-5.881334210650569
Heiligenschwendi,2014-2025,12,-8.18401459980903,-6.106908933829369,8.554066419448886e-16,0.7186368180217819,-5.881334210650569
Radelfingen,2014-2025,12,-8.18401459980903,-6.106908933829369,8.554066419448886e-16,0.7186368180217819,-5.881334210650569
Yvorne,2014-2025,12,-7.268339646015076,-6.106908933829369,9.005462376419236e-15,0.8175992011609334,-5.942588688348268
Seedorf (UR),2014-2025,12,-9.121728224479686,-6.106908933829369,3.0982231297950464e-10,0.6517623158548292,-5.945198712185239
Leutwil,2014-2025,12,-8.184014599809053,-6.106908933829369,4.053546709082831e-19,0.7472958136571011,-6.115879849345901
Zäziwil,2014-2025,12,-8.184014599809053,-6.106908933829369,4.053546709082831e-19,0.7472958136571011,-6.115879849345901
Isenthal,2014-2025,12,-8.184014599809053,-6.106908933829369,4.0535467090831546e-19,0.7472958136571013,-6.115879849345903
Niederweningen,2014-2025,12,-8.184014599809053,-6.106908933829369,4.0535467090831546e-19,0.7472958136571013,-6.115879849345903
Bever,2014-2025,12,-8.42280440630131,-6.106908933829369,2.3883442666413004e-21,0.7550645401061835,-6.359760935448235
Cortébert,2014-2025,12,-8.42280440630131,-6.106908933829369,2.3883442666413004e-21,0.7550645401061835,-6.359760935448235
Kernenried,2014-2025,12,-8.42280440630131,-6.106908933829369,2.3883442666413004e-21,0.7550645401061835,-6.359760935448235
Ursy,2014-2025,12,-8.42280440630131,-6.106908933829369,2.3883442666413004e-21,0.7550645401061835,-6.359760935448235
Bäriswil,2014-2025,12,-8.42280440630131,-6.106908933829369,2.3883442666413004e-21,0.7550645401061835,-6.359760935448235
Niederrohrdorf,2014-2024,11,-9.065830093144655,-6.696700846319259,3.1209671962584074e-17,0.7383408093172762,-6.693672328105341
Niedergesteln,2015-2025,11,-10.861374130766222,-10.404154015923783,1.5098922710230697e-06,0.6238566549209836,-6.775940533065122
Törbel,2014-2025,5,-6.917446360736379,-6.106908933829369,4.34890424049827e-62,0.9811757997928189,-6.787230965519441
Weiach,2015-2025,11,-9.105832134451186,-6.696700846319259,8.82467304337596e-20,0.7577390843552988,-6.899844903852098
Grossdietwil,2018-2025,8,-10.947153207485227,-9.427633573609329,1.0728091442953278e-05,0.6381186413537364,-6.985582531451671
Bremgarten bei Bern,2014-2025,11,-9.85898041737816,-6.106908933829369,3.5198401841400654e-07,0.7340912739515816,-7.237391494456829
Oetwil an der Limmat,2016-2025,10,-9.768687370674344,-7.412528771270955,1.6559114529853845e-16,0.7496631915167365,-7.323225351228967
Chexbres,2017-2025,6,-9.256610235369555,-8.299595679532878,1.137023094515812e-08,0.8140031563195188,-7.534909948410382
Sauge,2014-2025,12,-10.805218788030313,-9.504842447806949,2.3570733266702376e-08,0.7442458382121513,-8.041739113963306
Attinghausen,2014-2025,12,-11.200865155889982,-11.84087450039788,1.5644266387245842e-15,0.8381805570275631,-9.388347395554488
Seelisberg,2014-2025,12,-11.864499721555733,-11.84087450039788,7.589538356593133e-08,0.7951506539823492,-9.434064712768441
Gempen,2014-2025,12,-13.036068048603289,-9.504842447806949,2.0644777658958944e-20,0.7598242975613667,-9.90512124799217
Blauen,2014-2025,12,-12.640304414961445,-9.504842447806949,6.003877311941047e-20,0.8090157496895176,-10.226205352573754
Schneisingen,2014-2025,12,-12.694632680714758,-9.504842447806949,2.1240219536737258e-20,0.8426857532972052,-10.697586103379434
Wolfenschiessen,2014-2025,12,-15.659008426370901,-10.76416974569997,2.628409890679269e-06,0.7020949075302498,-10.994110073128281
Felsberg,2014-2025,12,-14.838171046015724,-11.84087450039788,1.7852367933745017e-25,0.9030581238199377,-13.399730905734282
Oberwil bei Büren,2014-2025,12,-18.388948028766773,-13.61123362974096,1.034524183487519e-18,0.7988898900592665,-14.690744669007053
Rüeggisberg,2014-2025,12,-21.420537231419146,-15.031299309044787,5.356766347500162e-14,0.7038897742179757,-15.077697115451366
Mezzovico-Vira,2014-2016,3,-26.25951831836578,-29.28932188134524,0.0007316264056679578,0.691861867353053,-18.167959379536253
Rickenbach (LU),2023-2025,3,-26.25951831836578,-29.28932188134524,0.0007316264056679578,0.691861867353053,-18.167959379536253
