locality,trend_score
Corcelles-près-Concise,3.070694224066678
Feusisberg,3.070569370209348
Chevilly,3.0704562384851144
Brütten,3.0702808026983606
Ermensee,3.070052625386185
Leimbach (AG),3.069974170258524
Corcelles-le-Jorat,3.069417038992992
Dully,3.0691475876339127
Jaberg,3.0690019415786494
Oppligen,3.0689075029194326
Villigen,3.0686378958969462
St. Margrethen,3.0685397444034463
Tegerfelden,3.0683635981916195
Steinerberg,3.068056894361079
Nuvilly,3.0679533233651863
Scheuren,3.0679181752028466
Roggliswil,3.0675911631894293
Zizers,3.067455671292363
Auenstein,3.067290408217908
Concise,3.0672407060155575
Chavannes-le-Chêne,3.066826233828396
Brittnau,3.0663789950094906
Arnex-sur-Nyon,3.066220614604514
Kandergrund,3.0660353682118413
Niederönz,3.0657808216556246
Bargen (SH),3.0656955586266696
Herrliberg,3.065674382892647
Heimenhausen,3.0652601532305446
Ecublens (FR),3.065231426670994
Pont-la-Ville,3.065067705533942
Prangins,3.064815365541538
Elsau,3.0647406586902046
Stallikon,3.064349199797899
Rohrbach,3.0642015495218202
Niederbuchsiten,3.0641209390312105
Rümlingen,3.063521873139968
Stein am Rhein,3.063492908799616
Bettingen,3.063469625192815
Orvin,3.063268657163446
Büttenhardt,3.0629571642928233
Perrefitte,3.0628720309404174
Rümlang,3.0625704134011937
Lajoux (JU),3.0621552371301846
Ogens,3.0620423901129192
La Neuveville,3.0619985416809965
Hefenhofen,3.061982943022915
Yens,3.0618362390471687
Kallern,3.061726222288988
Leibstadt,3.0616409026965568
Grosswangen,3.061632230358522
Dorf,3.061526890903122
Oberwil bei Büren,3.061411819305879
Saulcy,3.0613548109605473
Brislach,3.060865857429849
Mollens (VD),3.0603001385418853
Gals,3.0600586495464768
Clarmont,3.0598094202733326
Luzein,3.059637749989598
Hindelbank,3.059304784761753
Curio,3.059280381324197
Alberswil,3.059240161893115
Affeltrangen,3.059233871713034
Molondin,3.059205527323656
Obergösgen,3.059129209458274
Lommiswil,3.059126400536671
Terre di Pedemonte,3.0589226331835104
Provence,3.0587118058491525
Lully (VD),3.058588396481091
Paudex,3.058317594375356
Lampenberg,3.0582766299683346
Gächlingen,3.058212564305317
Novaggio,3.0582107019272873
Dintikon,3.0579658418058044
Gisikon,3.05792887357084
Wittinsburg,3.0578823509780033
Vufflens-le-Château,3.0578778823550494
Kleinbösingen,3.057825530778039
Ammerswil,3.0576722043629068
Rueyres,3.057387399531089
Mauborget,3.0572804690947293
Arnex-sur-Orbe,3.057260770984272
Montpreveyres,3.056916365742223
Magliaso,3.0569108406860512
Vernate,3.056824899709951
Saint-Saphorin (Lavaux),3.056717257608118
Paradiso,3.0566994835157644
Rossenges,3.0565938021684356
Rochefort,3.0565659857309537
Muri bei Bern,3.0564143402818926
Fiez,3.0562746632842996
Hölstein,3.056119975021561
Meierskappel,3.05609619247105
Loveresse,3.055869962335254
Coinsins,3.055704750644533
Salmsach,3.055609574324581
Les Genevez (JU),3.0553074305376815
Wisen (SO),3.0547673150507872
Chêne-Pâquier,3.0547521126374564
Cormoret,3.054708537418328
La Baroche,3.0546950994226245
Wigoltingen,3.0545826302593273
Uebeschi,3.054550600261636
Les Clées,3.0544099548248296
Herbetswil,3.0543022206893253
Bullet,3.054199036801154
Auw,3.053966746430628
Bioley-Magnoux,3.053747875111305
Seewis im Prättigau,3.053728312298004
Chavannes-le-Veyron,3.053453706244935
Kriegstetten,3.0534013973277188
Grandcour,3.0531103820617216
Widen,3.0530969804808534
Zollikon,3.0527352793692657
Inkwil,3.0524816936204653
Merishausen,3.052308403434657
Châtonnaye,3.051895959696019
Confignon,3.0515095549273505
Lavey-Morcles,3.051174645862221
Niedergösgen,3.0511391303614053
Ormont-Dessous,3.051058230232396
